id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
141550,https://dadosabertos.camara.leg.br/api/v2/deputados/141550,DR. TALMIR,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141550.jpg,
141498,https://dadosabertos.camara.leg.br/api/v2/deputados/141498,DR. UBIALI,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141498.jpg,
141385,https://dadosabertos.camara.leg.br/api/v2/deputados/141385,DUARTE NOGUEIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141385.jpg,
141416,https://dadosabertos.camara.leg.br/api/v2/deputados/141416,EDGAR MOURY,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PE,53,https://www.camara.leg.br/internet/deputado/bandep/141416.jpg,
143253,https://dadosabertos.camara.leg.br/api/v2/deputados/143253,EDIGAR MÃO BRANCA,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,BA,53,https://www.camara.leg.br/internet/deputado/bandep/143253.jpg,
73793,https://dadosabertos.camara.leg.br/api/v2/deputados/73793,EDINHO BEZ,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SC,53,https://www.camara.leg.br/internet/deputado/bandep/73793.jpg,
133375,https://dadosabertos.camara.leg.br/api/v2/deputados/133375,EDINHO MONTEMOR,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,53,https://www.camara.leg.br/internet/deputado/bandep/133375.jpg,
141417,https://dadosabertos.camara.leg.br/api/v2/deputados/141417,EDIO LOPES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RR,53,https://www.camara.leg.br/internet/deputado/bandep/141417.jpg,
73599,https://dadosabertos.camara.leg.br/api/v2/deputados/73599,EDIR OLIVEIRA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RS,53,https://www.camara.leg.br/internet/deputado/bandep/73599.jpg,
74580,https://dadosabertos.camara.leg.br/api/v2/deputados/74580,EDMAR MOREIRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74580.jpg,
139187,https://dadosabertos.camara.leg.br/api/v2/deputados/139187,EDMILSON VALENTIM,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/139187.jpg,
141418,https://dadosabertos.camara.leg.br/api/v2/deputados/141418,EDSON APARECIDO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141418.jpg,
74061,https://dadosabertos.camara.leg.br/api/v2/deputados/74061,EDSON DUARTE,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74061.jpg,
74838,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,EDSON EZEQUIEL,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/74838.jpg,
141419,https://dadosabertos.camara.leg.br/api/v2/deputados/141419,EDSON SANTOS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141419.jpg,
141420,https://dadosabertos.camara.leg.br/api/v2/deputados/141420,EDUARDO AMORIM,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,SE,53,https://www.camara.leg.br/internet/deputado/bandep/141420.jpg,
74655,https://dadosabertos.camara.leg.br/api/v2/deputados/74655,EDUARDO BARBOSA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74655.jpg,
74173,https://dadosabertos.camara.leg.br/api/v2/deputados/74173,EDUARDO CUNHA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/74173.jpg,
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,EDUARDO DA FONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PE,53,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,
73945,https://dadosabertos.camara.leg.br/api/v2/deputados/73945,EDUARDO GOMES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,TO,53,https://www.camara.leg.br/internet/deputado/bandep/73945.jpg,
4928,https://dadosabertos.camara.leg.br/api/v2/deputados/4928,EDUARDO LOPES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/4928.jpg,
150876,https://dadosabertos.camara.leg.br/api/v2/deputados/150876,EDUARDO MOURA,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,MT,53,https://www.camara.leg.br/internet/deputado/bandep/150876.jpg,
74382,https://dadosabertos.camara.leg.br/api/v2/deputados/74382,EDUARDO SCIARRA,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PR,53,https://www.camara.leg.br/internet/deputado/bandep/74382.jpg,
73938,https://dadosabertos.camara.leg.br/api/v2/deputados/73938,EDUARDO VALVERDE,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RO,53,https://www.camara.leg.br/internet/deputado/bandep/73938.jpg,
